Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
1806,11371465,Fatimatu_habs,"2023-12-09 08:37:51",0.78947,10,fatimatuhabs
1807,11371518,"Baidawu Nasir","2023-12-09 09:00:49",0.78947,10,baidawunasir
1808,11372008,Lameff,"2023-12-09 12:21:58",0.78947,2,lameff
1809,11279096,perrywong594,"2023-12-10 03:44:21",0.78947,20,perrywong594
1810,11373286,AlaaHamdyy,"2023-12-09 17:37:11",0.78947,4,alaahamdyy
1811,11373657,Timkuntz,"2023-12-11 10:33:36",0.78947,16,timkuntz
1812,11363676,"Şeyma Gül Göktaş","2023-12-10 14:59:25",0.78947,9,seymma
1813,11375903,"XING FAN4","2023-12-11 05:51:56",0.78947,3,xingfan4
1814,11359360,ryousa,"2023-12-10 16:00:13",0.78947,6,ryousa
1815,11376713,"Rishabh Dotasara","2023-12-12 18:42:52",0.78947,11,rishabhdotasara
1816,11376896,cloudyay99,"2023-12-15 00:21:54",0.78947,20,cloudyay99
1817,11377321,ERFHGDGHD,"2023-12-15 00:28:49",0.78947,29,erfhgdghd
1818,11377404,JNNNKHH,"2023-12-15 01:53:05",0.78947,18,jnnnkhh
1819,11377516,cloudyms,"2023-12-10 20:40:49",0.78947,10,cloudyms
1820,11378132,DilaratTekinoglu,"2023-12-13 03:51:13",0.78947,24,dilarattekinoglu
1821,11360107,"Aaron Bergfeld","2023-12-11 03:36:10",0.78947,25,aaronbergfeld
1822,10935355,"Rahmiq Brown","2023-12-11 05:23:40",0.78947,21,rahmiqbrown
1823,11378722,"Siva Datta","2023-12-15 00:40:47",0.78947,27,sivadatta5
1824,11376142,"Sergey Deev","2023-12-11 06:03:18",0.78947,4,sergeydeev
1825,11379072,ManiGKishan,"2023-12-11 20:12:18",0.78947,10,manigkishan
1826,11378283,"[Deleted] 54937373-f429-440d-8bbc-11e4da50c5d0","2023-12-11 09:22:10",0.78947,10,del=b38cbd35e223eb61
1827,11380134,"[Deleted] 02dae38b-6ee5-4021-9987-eb037f171a22","2023-12-11 11:20:35",0.78947,10,del=4b05091426557309
1828,11380663,Yukioooooo,"2023-12-12 08:52:58",0.78947,11,yukioooooo
1829,11382683,pppppq,"2023-12-11 20:22:20",0.78947,10,pppppq
1830,11377796,Manikishan,"2023-12-11 21:28:32",0.78947,20,manikishan
1831,11382904,mkcfgffff,"2023-12-11 21:32:18",0.78947,4,mkcfgffff
1832,11381811,Ejackman,"2023-12-12 03:42:40",0.78947,5,ejackman
1833,10828713,LimDai,"2023-12-12 03:20:18",0.78947,8,limdai
1834,10828622,형종짱,"2023-12-12 03:21:28",0.78947,6,dlagudwhd
1835,10828632,ahnseohyeok,"2023-12-12 03:08:04",0.78947,13,ahnseohyeok
1836,11382552,"Siva Sai Anem","2023-12-12 01:54:49",0.78947,10,sivaanem
1837,11382628,moneyTruth36,"2023-12-16 03:25:45",0.78947,29,moneytruth36
1838,3524494,"Aditya Chaloo","2023-12-13 03:49:50",0.78947,7,apollo99
1839,11387327,PratapNEU,"2023-12-12 18:04:29",0.78947,2,pratapneu
1840,11387858,"Elizabeth Yatskevich","2023-12-15 20:25:22",0.78947,2,elizabethyatskevich
1841,7061136,Abhinavgaur02,"2023-12-12 22:07:58",0.78947,1,abhinavgaur02
1842,11387567,"Panagiotis Fassaris","2023-12-13 00:01:35",0.78947,2,panagiotisfassaris
1843,11388132,"Fiona McGowan","2023-12-13 03:46:07",0.78947,6,fionamcgowan
1844,10906019,KinSen,"2023-12-18 03:25:01",0.78947,5,"kimurakenji,tomonakagawa"
1845,9805016,"Andrew Aziz","2023-12-13 08:29:19",0.78947,44,andrewaziz7
1846,11389862,m163305,"2023-12-13 09:17:49",0.78947,8,m163305
1847,11380637,"WearOS Watchface","2023-12-20 06:20:43",0.78947,16,wearoswatchface
1848,11369871,"Irfan Kaya","2023-12-14 10:51:46",0.78947,18,rephisto
1849,11390116,robiulRony,"2023-12-14 09:37:04",0.78947,2,robiulrony
1850,11168186,"Nairn McWilliams","2023-12-14 08:56:34",0.78947,16,nairnmcwilliams
1851,11392292,"kedarnath chimmad","2023-12-14 05:26:02",0.78947,19,kedarnathchimmad
1852,11389016,たかんぽぽ,"2023-12-15 05:19:38",0.78947,19,"numato,saitokarin,takagawakota"
1853,11393182,"Nicholas Sowers","2023-12-14 03:37:46",0.78947,1,nicholassowers
1854,11393796,Yujin,"2023-12-14 08:21:19",0.78947,8,qkdw715gamilcom
1855,11394550,LemonT2333,"2023-12-16 12:04:22",0.78947,10,lemont2333
1856,4313571,"Hani Nakhoul","2023-12-14 19:42:40",0.78947,1,hnakhoul
1857,11394557,Hazarch,"2023-12-15 05:49:38",0.78947,17,hazarch
1858,11399026,vfalsedomw,"2023-12-15 09:54:42",0.78947,10,vfalsedomw
1859,11284323,chinaasd,"2023-12-15 09:43:08",0.78947,28,chinaasd
1860,11382224,LuffyMugiwara51,"2023-12-15 11:21:12",0.78947,20,luffymugiwara51
1861,11399396,"Oleg Kolesnik","2023-12-20 17:14:55",0.78947,3,olegkolesnik
1862,11394819,victoria6013,"2023-12-16 08:48:56",0.78947,22,victoria6013
1863,11399443,WalterDLaw,"2023-12-15 13:27:48",0.78947,10,walterdlaw
1864,11399609,"Nikita Bannikov2001","2023-12-15 13:18:11",0.78947,5,nikitabannikov2001
1865,11399230,"[Deleted] 3e77c191-20b9-4c63-bed9-88b5b90cb948","2023-12-15 13:36:24",0.78947,10,del=1bcb7bc384522134
1866,11401179,DmitryTDS,"2023-12-15 22:21:27",0.78947,1,dmitrytds
1867,11113183,"Paul Colombo","2023-12-15 23:24:38",0.78947,16,paulcolombo
1868,11390577,Jasonwuuuu,"2023-12-16 08:10:03",0.78947,2,jasonwuuuu
1869,11402189,Thpandaz,"2023-12-16 22:43:57",0.78947,10,thpandaz
1870,11376095,"supreet arora","2023-12-25 01:40:22",0.78947,34,supreetarora
1871,9589317,"Aime Bambarinkenga","2023-12-16 15:07:33",0.78947,14,aimebambarinkenga
1872,11403591,qwrsfaw,"2023-12-16 16:13:38",0.78947,7,qwrsfaw
1873,11403786,KuroNekooo,"2023-12-16 18:58:31",0.78947,10,kuronekooo
1874,11376157,liyangweng,"2023-12-18 07:49:03",0.78947,11,liyangweng
1875,11375866,leiweiwei,"2023-12-18 07:46:47",0.78947,12,leiweiwei
1876,11259258,SZU蓝心,"2023-12-18 13:52:44",0.78947,62,jiazhanliu
1877,11375486,mixi830,"2023-12-18 06:31:47",0.78947,13,mixi830
1878,11400923,"Piotr M Trojanowski","2023-12-21 21:32:47",0.78947,5,piotrmtrojanowski
1879,11404083,"ananno asif","2023-12-18 10:58:38",0.78947,14,anannoasif
1880,11380149,"linxi #2","2023-12-18 08:54:34",0.78947,6,wangzhenlinaituo
1881,11355556,showbing,"2023-12-18 17:21:54",0.78947,14,showbing
1882,11409819,lllxxxllx,"2023-12-18 10:46:17",0.78947,10,lllxxxllx
1883,11405371,Saber^v^,"2023-12-19 07:10:59",0.78947,20,saberv
1884,10582493,kakarooky,"2023-12-22 01:35:29",0.78947,16,kakarooky
1885,10784467,QuanHoangNgoc,"2023-12-18 11:57:39",0.78947,1,quanhoangngoc
1886,11391671,aarushsinha7,"2023-12-18 14:01:41",0.78947,14,aarushsinha7
1887,11405582,"Michael Fuest","2023-12-18 13:58:22",0.78947,4,michaelfuest
1888,11389030,lordaarush,"2023-12-18 15:21:02",0.78947,13,lordaarush
1889,11392514,SIE_INF1_jorroma2,"2023-12-20 18:29:18",0.78947,49,jordiros
1890,11329931,eternit,"2023-12-19 07:19:22",0.78947,29,eternit
1891,11414161,tzc848,"2023-12-19 09:06:11",0.78947,2,tzc848
1892,11382493,SIE_INF1_CMARROD,"2023-12-19 09:20:49",0.78947,42,carmenmartinez
1893,11407488,Shengan1,"2023-12-23 14:59:26",0.78947,66,shengan1
1894,11332433,"Daft Punk","2023-12-20 16:36:36",0.78947,28,beforesunsetasteroid
1895,11417245,"Veronika Astrashab","2023-12-20 00:16:24",0.78947,2,veronikaastrashab
1896,11277948,seokulee,"2023-12-21 06:50:02",0.78947,9,seokulee
1897,11408428,AritraJUEE,"2023-12-20 16:43:29",0.78947,5,aritrajuee
1898,4957636,"Ahmet BİLGİÇ","2023-12-20 19:19:25",0.78947,1,ahmetbilgic
1899,11339282,misterretsim,"2023-12-23 04:11:26",0.78947,47,misterretsim
1900,11275716,"Charita Tummala","2023-12-21 06:14:24",0.78947,10,charitatummala
1901,11424405,"Yogesh AR081","2023-12-21 06:56:00",0.78947,1,yogeshar081
1902,11422550,"JORDI CARMONA CODINACH","2023-12-21 19:47:36",0.78947,3,jordicarmonacodinach
1903,11427621,Search4R2,"2023-12-22 00:53:57",0.78947,1,search4r2
1904,11356914,"BenHai Xiao","2023-12-23 05:29:10",0.78947,10,benhaixiao
1905,11434033,mmym7577,"2023-12-24 05:30:21",0.78947,6,mmym7577
1906,5263147,"Farhan Kardan","2023-12-24 10:47:19",0.78947,35,farhankardan
1907,11434237,"Bryan Vernon","2023-12-25 01:52:29",0.78947,13,bryanvernon7
1908,11115401,"Tushar padole","2023-12-25 11:33:34",0.78947,13,tushar143s
1909,11421255,alm00s,"2023-12-25 16:46:34",0.78947,7,alm00s
1910,11438634,"Yuriy HUMENCHUK","2023-12-25 15:06:10",0.78947,1,yuriyhumenchuk
1911,11439526,kensiota,"2023-12-26 00:06:27",0.78947,1,kensiota
1912,11131049,xoxomermaidxoxo,"2023-10-26 14:34:09",0.78708,1,xoxomermaidxoxo
1913,11131067,"Jordan Young","2023-10-26 22:03:46",0.78708,9,jordanyoung993
1914,11108890,"Liora Zaltcman","2023-10-26 18:46:01",0.78708,1,liorazaltcman
1915,11137348,"Quentin Furet","2023-11-03 10:46:05",0.78708,2,quentinfuret
1916,11137896,"Madhav Chopra","2023-10-26 22:10:18",0.78708,1,madhavchopra
1917,11132245,"Andrej Krimlowski","2023-11-30 20:08:54",0.78708,21,andrejkrimlowski
1918,11139984,jack_hu_yangzhao,"2023-10-27 09:18:16",0.78708,8,jackhuyangzhao
1919,11090330,KR-16,"2023-10-29 02:37:52",0.78708,15,kr2002
1920,11144602,"Matthew Mahendra","2023-10-30 02:30:19",0.78708,6,matthewmahendra
1921,11137743,"Lukasz #8","2023-11-03 11:08:13",0.78708,9,lukaszxx
1922,11145212,"Ikbal Nayem","2023-10-31 15:58:56",0.78708,4,ikbalnayem
1923,11114434,Yoonann,"2023-10-31 08:21:30",0.78708,17,yoonann
1924,11134692,JinjiaYang,"2023-11-02 09:30:59",0.78708,21,jinjiayang
1925,11146487,"HARSHAVARDHAN PITCHUKA","2023-10-29 05:37:11",0.78708,2,urstrulyharsha16822
1926,11147666,"Emilio Toledo","2023-10-28 21:52:07",0.78708,9,emiliotoledop
1927,11147702,GnrForever87,"2023-10-29 13:39:57",0.78708,13,gnrforever87
1928,11143052,"Tobias Witter","2023-10-28 23:12:59",0.78708,8,tobiaswitter
1929,11140822,"Sai Maanasa Rikkala","2023-10-29 01:46:52",0.78708,4,saimaanasarikkala
1930,11150146,Shakerwow,"2023-10-29 15:12:07",0.78708,3,shakerwow
1931,11109024,"Casey Alexander","2023-10-30 03:11:20",0.78708,1,caseyalexander
1932,11153569,aoitanuki,"2023-10-30 06:55:43",0.78708,1,aoitanuki
1933,11004351,"Nobuya Nishio","2023-10-30 07:50:37",0.78708,8,nobuyanishio
1934,11151344,"Sonu Saini","2023-10-30 13:07:43",0.78708,12,raman209
1935,11155861,VenkatChandu848,"2023-10-30 13:25:24",0.78708,2,venkatchandu848
1936,11157207,"Ahmed Abdelsalam","2023-10-30 18:47:37",0.78708,4,ahmedabdelsalam1202
1937,11127649,Mauriii,"2023-11-15 02:54:53",0.78708,23,mauriii
1938,10964818,Maulana,"2023-10-30 20:26:57",0.78708,3,xmaulana
1939,11124905,"Christopher Smith #4","2023-11-01 16:04:30",0.78708,6,chriscarrollsmith
1940,7204759,"amirsepehr aminian","2023-10-31 21:14:12",0.78708,1,thisissepehr
1941,9402818,"Vaishnavi Mandadi","2023-10-31 22:35:04",0.78708,1,vaishnavi892342567
1942,11156910,rogeriodatech,"2023-11-02 00:28:28",0.78708,28,rogeriodatech
1943,11152615,"Gustavo Teixeira #2","2023-11-01 06:17:15",0.78708,5,teixeira963
1944,10138483,shengyou0201,"2023-12-23 03:20:41",0.78708,8,shengyou0201
1945,11163464,loki.cho(조수현),"2023-11-03 07:41:00",0.78708,13,lokicho
1946,11156443,Extord,"2023-11-01 15:54:58",0.78708,9,extord
1947,11145598,MilanChetry00,"2023-11-01 15:53:19",0.78708,14,milanchetry00
1948,11171475,"Erwan Houacine","2023-11-01 21:42:59",0.78708,1,erwanhouacine
1949,11008894,"Maetani Akito","2023-11-02 01:54:23",0.78708,10,maetaniakito
1950,11171966,"Shirley Dezan ","2023-11-17 02:15:17",0.78708,6,shirleydezan
1951,11171930,YuichiRoMiyagi,"2023-11-02 01:42:08",0.78708,10,yuichiromiyagi
1952,11172896,"Vicky KNS","2023-11-02 05:52:04",0.78708,6,vickykns
1953,11172999,"Venkat Kammili","2023-11-02 05:43:43",0.78708,1,venkatkammili
1954,11173457,IEEM-ML2023-110034068,"2023-11-02 07:35:06",0.78708,10,ieemml2023110034068
1955,11173829,Lumin01,"2023-11-02 16:41:22",0.78708,7,lumin01
1956,11173666,IEEM-ML2023-110034009,"2023-11-02 08:23:29",0.78708,2,amyhsiao1234567890
1957,11173374,IEEM-ML2023-110034021,"2023-11-02 08:27:41",0.78708,6,husky47
1958,11173601,IEEM-ML2023-110034056,"2023-11-02 08:34:32",0.78708,10,kzy1027
1959,11173670,IEEM-ML2023-110072116,"2023-11-02 08:45:00",0.78708,3,anchihsu
1960,11175089,Wororg,"2023-11-02 13:02:57",0.78708,1,wororg
1961,11176190,zed033,"2023-11-03 04:49:25",0.78708,20,zed033
1962,11176985,"Julian Zimin","2023-11-02 17:05:44",0.78708,2,julianzimin
1963,11178031,"nikhila chinthapati","2023-11-02 20:13:43",0.78708,1,nikhilachinthapati
1964,11178150,"Lina Zaleska","2023-11-03 19:20:57",0.78708,3,linazaleska
1965,11178593,alexisme91,"2023-11-03 01:00:00",0.78708,3,alexisme91
1966,11180461,"MAILA SANJANA ","2023-11-03 06:28:25",0.78708,1,mailasanjana
1967,3728391,shivamkaggle1,"2023-11-13 10:30:12",0.78708,10,shivamkaggle1
1968,11181775,codelover234,"2023-11-22 06:18:11",0.78708,21,codelover234
1969,11064085,"ROHIT KUNJADIYA","2023-11-03 12:19:25",0.78708,5,rohitkunjadiya
1970,11182234,"Jonathan Sebban","2023-11-03 12:24:18",0.78708,1,jonathansebban11
1971,11175220,"Finnon Clarke","2023-11-03 13:29:49",0.78708,4,finnonclarke
1972,11182812,"Pratham Sanshi","2023-11-03 14:18:39",0.78708,1,prathamsanshi
1973,11159044,gbstrkr,"2023-11-06 04:33:40",0.78708,34,gbstrkr
1974,11183619,CodeCraftersOnwelo,"2023-11-03 18:01:39",0.78708,10,codecraftersonwelo
1975,11183901,"Bartosz Wilmowicz","2023-11-03 18:45:10",0.78708,10,bartoszwilmowicz
1976,10893825,mocu88,"2023-11-03 19:11:44",0.78708,10,mocu88
1977,11185548,PLAYFORLOVE,"2023-11-04 05:34:09",0.78708,2,playforlove
1978,11187486,Lighter_hope,"2023-11-04 13:45:19",0.78708,1,lighterhope
1979,11188108,Demba09,"2023-11-04 15:55:41",0.78708,1,demba09
1980,10802139,Krzysi0,"2023-11-26 17:28:20",0.78708,11,krzysi0
1981,11019394,ge29njit,"2023-11-04 18:44:17",0.78708,16,ge29njit
1982,11188692,AmYann,"2023-11-04 23:45:01",0.78708,9,amyann
1983,11107751,"Andreina Torres","2023-11-05 02:50:18",0.78708,6,tandreina24
1984,11182231,DianeQuitain,"2023-11-06 01:59:30",0.78708,40,dianequitain
1985,11190572,melv24ncf,"2023-11-05 16:20:04",0.78708,7,melv24ncf
1986,11103480,Ismaila_chimere_s,"2023-11-05 19:37:29",0.78708,9,ismailachimeres
1987,11190035,mazeltov7,"2023-11-05 14:40:01",0.78708,2,mazeltov7
1988,11192216,"Rodrigo Pacz","2023-11-05 17:15:45",0.78708,5,rodrigopacz
1989,11173679,"Taisuke Sano","2023-11-06 06:14:33",0.78708,2,taisukesano
1990,11197040,"Felipe Camargo de Pauli","2023-11-06 14:45:54",0.78708,7,felipecamargodepauli
1991,11173979,"Stuart Bowlin","2023-11-06 14:12:04",0.78708,3,stuartbowlin
1992,11193895,"Aban Mahmoud","2023-12-14 02:04:59",0.78708,22,abanmahmoud
1993,11173638,maoerer,"2023-11-07 10:52:04",0.78708,8,maoerer
1994,11115808,alsoeasy,"2023-11-07 12:53:30",0.78708,1,alsoeasy
1995,11203853,OzzyzOz,"2023-11-26 11:43:12",0.78708,12,kazumatokuda
1996,11183897,"Kripa Srinivasan","2023-11-07 14:08:55",0.78708,3,kripasrinivasan
1997,11204298,"Will Clancy","2023-11-07 14:09:18",0.78708,3,willclancy
1998,11177105,"Caleigh Crossman","2023-11-07 14:07:26",0.78708,3,caleighcrossman
1999,11209672,yogesh2006,"2023-11-08 07:23:22",0.78708,3,yogesh2006
2000,10955403,"JiSeong Hong","2023-11-22 21:17:20",0.78708,19,broadint
2001,11133040,A_dat_dat,"2023-11-08 16:14:27",0.78708,16,adatdat
2002,10069906,"Vinoth Prabu","2023-11-10 09:09:23",0.78708,19,vinothprabu
2003,10875272,the-usman,"2023-11-09 07:10:41",0.78708,10,theusman
2004,11037318,alstj010220,"2023-11-09 08:05:04",0.78708,5,alstj010220
2005,11197852,"Thijn Bakker","2023-11-15 09:49:43",0.78708,13,"marchisio77,thijnbakker231131"
2006,11209282,taewonpark,"2023-11-09 10:56:09",0.78708,2,twiz1023
2007,10669035,大谷和菜,"2023-11-09 12:56:35",0.78708,3,kazunaotani
2008,11218340,"ZENAT Kaïs","2023-11-10 05:21:27",0.78708,3,zenatkas
2009,11219034,Carlijn232166,"2023-11-09 16:50:02",0.78708,2,carlijn232166
2010,11219009,"Enzo ROMERO","2023-11-09 17:50:07",0.78708,2,enzoromero
2011,11220167,"Yuki Zhang 2001","2023-11-09 22:18:02",0.78708,6,yukizhang2001
2012,11220362,ece_ml_vinoth,"2023-11-09 23:19:33",0.78708,3,ecemlvinoth
2013,11219876,arasECE,"2023-11-10 00:00:08",0.78708,11,arasece
2014,11219026,"Waldeck Felix","2023-11-10 01:40:23",0.78708,18,waldeckfelix
2015,11044571,Forrest1989,"2023-11-21 07:48:48",0.78708,14,forrest1989
2016,11222052,"Koki Shimizu","2023-11-13 08:18:31",0.78708,3,simikoon
2017,11112386,"Nitin Pilkhwal","2023-11-10 10:06:28",0.78708,3,nitinpilkhwal
2018,11100895,"Korn Surapat","2023-11-10 10:14:38",0.78708,8,kornsurapat
2019,11188031,nezhar,"2023-11-21 18:05:31",0.78708,61,nezhar
2020,11225119,"Ryan Yang #2","2023-11-10 19:27:20",0.78708,6,yunruiryanyang
2021,10511901,"Ossie Finnegan","2023-11-13 18:58:56",0.78708,5,ossiefinnegan
2022,11223112,anemi,"2023-11-11 09:00:32",0.78708,5,anemi4
2023,11227740,"Miyu Sakaba","2023-11-11 11:09:48",0.78708,6,miyusakaba
2024,11228336,lujin1995,"2023-11-11 14:17:57",0.78708,10,lujin1995
2025,11177177,shikibo89,"2023-11-13 16:14:00",0.78708,26,shikibo89
2026,11231532,LPK1919,"2023-12-17 06:27:02",0.78708,26,lpk1919
2027,11199798,"Xiaoran Wan","2023-11-12 16:46:45",0.78708,6,xiaoranwan
2028,11219886,"Daniele Zanzi","2023-11-13 08:35:47",0.78708,34,danielezanzi
2029,5388273,"Joe Myers","2023-11-23 23:33:49",0.78708,31,joemyers
2030,10607649,"Giulia Vescovo","2023-11-13 10:41:10",0.78708,1,giuliavescovo
2031,11236118,"Michon Goddijn","2023-11-13 10:54:03",0.78708,1,michongoddijn
2032,11220558,"Wataru Tabei","2023-11-13 13:02:48",0.78708,10,watarutabei
2033,11210216,hsadjh,"2023-11-13 13:26:29",0.78708,14,hsadjh
2034,11241382,asy_yoshi,"2023-11-14 07:59:09",0.78708,1,asyyoshi
2035,11242241,"ABERKANE Mehdi","2023-11-14 14:41:45",0.78708,7,aberkanemehdi
2036,11092474,"Noah #8","2023-11-19 00:17:24",0.78708,13,noah112358
2037,9899392,"investor 55","2023-11-14 19:39:16",0.78708,2,investor55
2038,8621763,akira-dot,"2023-11-15 00:55:14",0.78708,4,akiradot
2039,11245790,"takinaka tomohito","2023-11-22 00:24:11",0.78708,16,takinakatomohito
2040,11244442,"K. A. Pasindu Gimhan","2023-11-15 02:54:21",0.78708,12,kapgimhan
2041,10929529,littleangle,"2023-12-18 16:42:12",0.78708,2,littleangle
2042,11247865,himishil,"2023-12-17 03:18:34",0.78708,5,himishil
2043,11242098,Vizgraffito,"2023-11-15 11:05:16",0.78708,2,vizgraffito
2044,11248742,Owizile,"2023-11-15 13:49:07",0.78708,5,owizile
2045,11249547,"Tim Vielhauer","2023-11-15 15:48:51",0.78708,1,timvielhauer
2046,11250796,"Alberto D. López","2023-11-16 14:33:28",0.78708,4,albertodlpez
2047,11253625,"Akram Dra El Mizan","2023-11-16 19:25:19",0.78708,3,akramdraelmizan
2048,11258344,"Nicole Abejuela","2023-11-27 09:24:00",0.78708,37,nicoleabejuela
2049,11183640,Chen-Wi-Ci,"2023-11-17 18:17:21",0.78708,2,chenwici
2050,11262410,Goommmmm,"2023-11-18 05:12:15",0.78708,1,goommmmm
2051,11262479,jirdat,"2023-11-18 08:32:28",0.78708,1,jirdat
2052,11263670,GabrielNogueira22,"2023-11-18 22:03:14",0.78708,2,gabrielnogueira22
2053,11126916,"Anh Pham USASK","2023-11-27 10:07:41",0.78708,26,anhphamusask
2054,11265944,OviyaSantheepan,"2023-11-19 00:56:27",0.78708,7,oviyasantheepan
2055,11266999,"Yasushi Oiwa","2023-11-19 07:50:06",0.78708,1,yaspify2004
2056,11267318,"Tomoya Okuda","2023-11-19 09:51:57",0.78708,6,tomoyaokuda
2057,11231485,harunobuTTT,"2023-11-19 13:54:16",0.78708,26,harunobuttt
2058,10589210,"Vladislav Shajdulin","2023-11-19 10:51:24",0.78708,1,vladislavshajdulin
2059,11266351,longlongs,"2023-11-20 03:58:28",0.78708,20,longlongs
2060,11147991,"Fabiano Castiglioni","2023-11-19 11:58:13",0.78708,7,fabianocastiglioni
2061,11268152,HiggsRai,"2023-11-19 13:45:47",0.78708,1,higgsrai
2062,11260911,"SARA AMHAN","2023-11-19 15:35:00",0.78708,18,saraamhannn
2063,11188209,"Wei Zuoxu_","2023-11-20 04:23:10",0.78708,3,weizuoxu
2064,11271604,takata_07,"2023-11-20 07:39:15",0.78708,6,takata07
2065,11272309,andriilygovi,"2023-11-20 11:49:06",0.78708,4,andriilygovi
2066,11273661,"Konstantin Andrusenko","2023-11-20 14:24:39",0.78708,7,konstantinandrusenko
2067,11273957,TANqwerty,"2023-11-21 03:23:53",0.78708,6,tanqwerty
2068,10842842,ThomasHerstad,"2023-11-21 00:09:48",0.78708,1,thomasherstad
2069,11277508,"Vara Prasad Akella","2023-12-02 03:53:29",0.78708,18,varaprasadakella
2070,11279890,QuratulainZulfiqar,"2023-11-21 15:37:11",0.78708,1,quratulainzulfiqar
2071,11279052,"Sharry Sun","2023-11-30 07:15:19",0.78708,21,sharrysun
2072,9676601,"Ronit Akhariya","2023-11-29 04:43:36",0.78708,5,ronitakhariya
2073,11112093,"Anson Yang 2023","2023-11-22 06:37:27",0.78708,8,ansonyang2023
2074,11283177,"Jason Park #5","2023-11-22 07:13:01",0.78708,1,jasonnotjson
2075,6594920,"Tom Morrow","2023-11-22 07:45:49",0.78708,1,tommorrow
2076,11284971,MichaelPhosphor,"2023-11-22 15:27:40",0.78708,5,michaelphosphor
2077,11285429,Ильдар,"2023-11-22 15:12:14",0.78708,2,ildaro4ka
2078,11285558,MattMii,"2023-11-22 15:55:46",0.78708,10,mattmii
2079,10617076,Kd3f3ntr0py,"2023-11-22 16:34:24",0.78708,1,kd3f3ntr0py
2080,11260544,"sara amhan 2105687","2023-11-23 10:57:06",0.78708,21,saraamhann
2081,11290114,QiuJin_isme,"2023-11-29 11:12:11",0.78708,16,qiujinisme
2082,10778328,cuneyterem8,"2023-11-23 15:46:40",0.78708,1,cuneyterem8
2083,11283301,"Rennae Eliana Ong","2023-11-25 15:02:07",0.78708,23,rennaeelianaong
2084,9015481,"Mehul Goyal 5-Year IDD Civil Engineering","2023-11-24 09:24:58",0.78708,1,mehulgoyal49
2085,11295582,"Caleb Agoha","2023-11-24 13:45:21",0.78708,1,calebagoha
2086,11295452,"Nassim Ameur","2023-11-24 14:12:07",0.78708,9,nassimameur
2087,11295815,Asimko,"2023-11-24 15:22:11",0.78708,10,asimko
2088,11295899,"Hassan Aqrabawi1","2023-11-24 15:02:59",0.78708,2,hassanaqrabawi1
2089,11296070,Knkuon,"2023-11-26 17:51:31",0.78708,14,knkuon
2090,11296652,Gaurav002,"2023-11-25 20:07:46",0.78708,17,gaurav002
2091,11298015,Li0070,"2023-11-25 05:37:23",0.78708,1,li0070
2092,11186603,Shum14,"2023-11-25 12:03:43",0.78708,6,shum14
2093,11301011,cishimw2,"2023-12-08 08:13:05",0.78708,4,cishimwe
2094,11298467,"Joren Dela Cruz","2023-12-06 10:29:02",0.78708,47,jorendelacruz
2095,2394451,"Saito Shincihiro","2023-11-28 12:39:04",0.78708,4,sinchir0
2096,11302396,"Juztine Bridgette Bunda","2023-11-29 04:33:15",0.78708,8,juzbridgette
2097,10998841,EbiharaHaruki,"2023-11-27 09:14:29",0.78708,5,ebiharaharuki
2098,11246416,"Lanz Vernon Ngo","2023-11-29 14:17:11",0.78708,26,lanzvernonngo
2099,11304058,"Zachary Amin","2023-11-26 16:19:28",0.78708,10,zacharyamin
2100,11279314,"Hind GASSARA","2023-11-26 15:35:22",0.78708,9,hindgassara
2101,11300011,"Chrismon Mansilungan","2023-11-29 22:08:05",0.78708,23,chrismonmansilungan
2102,11299965,"Mohamed El Moustapha","2023-11-26 18:49:51",0.78708,11,mohamedelmoustapha
2103,11304517,"Yvannah Galinato","2023-12-02 11:28:23",0.78708,12,yvannahgalinato
2104,11291416,Guyomel,"2023-11-28 16:59:41",0.78708,8,guyomel
2105,11157855,req.over,"2023-11-27 17:52:32",0.78708,6,reqover
2106,11305532,"Eduardo Luiz Zanotto","2023-11-27 00:32:50",0.78708,17,eduardoluizzanotto
2107,11305658,P173721,"2023-11-27 01:11:44",0.78708,14,p173721
2108,11305606,EduardoZap,"2023-11-27 01:20:00",0.78708,7,eduardozap
2109,11299528,jzy6949,"2023-11-27 03:48:08",0.78708,5,jzy6949
2110,11301216,"Thomas Land Jr","2023-11-27 04:27:45",0.78708,10,thomaslandjr
2111,11293096,"Genshin Impact6869","2023-11-29 02:37:24",0.78708,26,"wly6822,wu114514"
2112,11308248,"Osip Borodkin","2023-11-27 11:06:21",0.78708,1,osipborodkin
2113,11308344,"Prashant #11","2023-11-27 11:35:21",0.78708,2,prasgaut
2114,11275942,EstudiosoComum,"2023-12-09 14:49:48",0.78708,60,estudiosocomum
2115,11263890,EuNine,"2023-12-08 11:20:02",0.78708,19,eunine
2116,11218131,"Saurabh Katti","2023-11-28 12:00:06",0.78708,10,saurabhkatti
2117,11190743,leo_solomin,"2023-11-28 07:37:26",0.78708,26,leosolomin
2118,11314694,dongshuai6698,"2023-11-29 13:26:42",0.78708,7,"chenqize,dongshuai6698,yangwanshguai6965,yellow6737,yxy6940"
2119,11314047,aurora773,"2023-11-28 11:12:04",0.78708,2,aurora773
2120,11300752,yirmiyah,"2023-12-15 11:45:34",0.78708,57,yirmiyah
2121,11315222,PBemmm,"2023-11-29 03:16:59",0.78708,20,pbemmm
